desa_id,kecamatan_id,kabupaten_id,province_id,latitude,longitude,access_point_type,2_g,3_g,4_g
3404040002,3404040,3404,34,-7.76686,110.28024,Banking Agents,0,0,0
3471100002,3471100,3471,34,-7.79736,110.36019,Banking Agents,1,1,1
3402080004,3402080,3402,34,-7.88939,110.3912,Banking Agents,0,0,0
3401040002,3401040,3401,34,-7.95999,110.21925,Banking Agents,0,0,0
3402150001,3402150,3402,34,-7.83926,110.2996,Banking Agents,0,0,0
3471050003,3471050,3471,34,-7.81314,110.39884,Banking Agents,1,1,1
3404070002,3404070,3404,34,-7.75936,110.42351,Banking Agents,0,0,0
3402130006,3402130,3402,34,-7.84479,110.40759,Banking Agents,0,0,0
3404120005,3404120,3404,34,-7.71684,110.40043,Banking Agents,0,0,0
3401060003,3401060,3401,34,-7.87756,110.25493,Banking Agents,0,0,0
3401100006,3401100,3401,34,-7.74463,110.21583,Banking Agents,0,0,0
3404160004,3404160,3404,34,-7.66818,110.42533,Banking Agents,0,0,0
3402130008,3402130,3402,34,-7.80248,110.40328,Banking Agents,0,0,0
3401060007,3401060,3401,34,-7.82893,110.22491,Banking Agents,0,0,0
3404100004,3404100,3404,34,-7.7249,110.4463,Banking Agents,0,0,0
3401030006,3401030,3401,34,-7.91281,110.14324,Banking Agents,0,0,0
3404070002,3404070,3404,34,-7.76166,110.43298,Banking Agents,0,0,0
3471090001,3471090,3471,34,-7.80606,110.36964,Banking Agents,1,1,1
3402100002,3402100,3402,34,-7.8966,110.43962,Banking Agents,0,0,0
3401070002,3401070,3401,34,-7.86902,110.12909,Banking Agents,0,0,0
3402070001,3402070,3402,34,-7.89958,110.32167,Banking Agents,0,0,0
3402130008,3402130,3402,34,-7.81859,110.40627,Banking Agents,0,0,0
3471010001,3471010,3471,34,-7.81103,110.35445,Banking Agents,1,1,1
3404040004,3404040,3404,34,-7.76659,110.29532,Banking Agents,0,0,0
3404060004,3404060,3404,34,-7.74631,110.36084,Banking Agents,0,0,0
3404110001,3404110,3404,34,-7.73567,110.42321,Banking Agents,0,0,0
3404030001,3404030,3404,34,-7.75131,110.30854,Banking Agents,0,0,0
3402140004,3402140,3402,34,-7.82825,110.36514,Banking Agents,0,0,0
3402040002,3402040,3402,34,-7.96512,110.33386,Banking Agents,0,0,0
3401050004,3401050,3401,34,-7.92503,110.24673,Banking Agents,0,0,0
3402170003,3402170,3402,34,-7.8239,110.24599,Banking Agents,0,0,0
3401100002,3401100,3401,34,-7.79794,110.19833,Banking Agents,0,0,0
3402080001,3402080,3402,34,-7.92705,110.34727,Banking Agents,0,0,0
3404130003,3404130,3404,34,-7.7105,110.35567,Banking Agents,0,0,0
3471010002,3471010,3471,34,-7.82125,110.36085,Banking Agents,1,1,1
3404120003,3404120,3404,34,-7.7357,110.40312,Banking Agents,0,0,0
3471130002,3471130,3471,34,-7.78516,110.36738,Banking Agents,1,1,1
3404060002,3404060,3404,34,-7.73226,110.32657,Banking Agents,0,0,0
3471080002,3471080,3471,34,-7.80124,110.3778,Banking Agents,1,1,1
3404170001,3404170,3404,34,-7.66114,110.43233,Banking Agents,0,0,0
3471010003,3471010,3471,34,-7.81442,110.36581,Banking Agents,1,1,1
3471040005,3471040,3471,34,-7.80677,110.38301,Banking Agents,1,1,1
3401060008,3401060,3401,34,-7.8107,110.22663,Banking Agents,0,0,0
3404070003,3404070,3404,34,-7.77106,110.39627,Banking Agents,0,0,0
3404120002,3404120,3404,34,-7.7151,110.40716,Banking Agents,0,0,0
3401120007,3401120,3401,34,-7.66494,110.14249,Banking Agents,0,0,0
3402010001,3402010,3402,34,-7.98894,110.22104,Banking Agents,0,0,0
3401120004,3401120,3401,34,-7.67929,110.20429,Banking Agents,0,0,0
3404120005,3404120,3404,34,-7.7185,110.40093,Banking Agents,0,0,0
3404120004,3404120,3404,34,-7.69665,110.4176,Banking Agents,0,0,0
3471070002,3471070,3471,34,-7.79345,110.36963,Banking Agents,1,1,1
3402120002,3402120,3402,34,-7.85373,110.46535,Banking Agents,0,0,0
3404160004,3404160,3404,34,-7.66516,110.42062,Banking Agents,0,0,0
3404130003,3404130,3404,34,-7.70268,110.3562,Banking Agents,0,0,0
3402150003,3402150,3402,34,-7.82433,110.32535,Banking Agents,0,0,0
3404100003,3404100,3404,34,-7.73712,110.48423,Banking Agents,0,0,0
3404110001,3404110,3404,34,-7.741,110.43181,Banking Agents,0,0,0
3402090002,3402090,3402,34,-7.94569,110.42655,Banking Agents,0,0,0
3404090006,3404090,3404,34,-7.77735,110.48281,Banking Agents,0,0,0
3404140006,3404140,3404,34,-7.6584,110.3221,Banking Agents,0,0,0
3471110003,3471110,3471,34,-7.79593,110.35263,Banking Agents,1,1,1
3471020002,3471020,3471,34,-7.81297,110.36606,Banking Agents,1,1,1
3401050003,3401050,3401,34,-7.93265,110.23512,Banking Agents,0,0,0
3402130008,3402130,3402,34,-7.80416,110.40903,Banking Agents,0,0,0
3401060004,3401060,3401,34,-7.85313,110.22812,Banking Agents,0,0,0
3471010001,3471010,3471,34,-7.80863,110.35483,Banking Agents,1,1,1
3404100002,3404100,3404,34,-7.77696,110.46914,Banking Agents,0,0,0
3402120002,3402120,3402,34,-7.83632,110.45758,Banking Agents,0,0,0
3401110003,3401110,3401,34,-7.68332,110.25344,Banking Agents,0,0,0
3401120005,3401120,3401,34,-7.67753,110.17247,Banking Agents,0,0,0
3471010002,3471010,3471,34,-7.81387,110.35726,Banking Agents,1,1,1
3471040005,3471040,3471,34,-7.80634,110.38315,Banking Agents,1,1,1
3402060002,3402060,3402,34,-7.91762,110.27875,Banking Agents,0,0,0
3402140004,3402140,3402,34,-7.83885,110.35918,Banking Agents,0,0,0
3471090002,3471090,3471,34,-7.80462,110.3623,Banking Agents,1,1,1
3404120005,3404120,3404,34,-7.71022,110.39865,Banking Agents,0,0,0
3471070003,3471070,3471,34,-7.79508,110.37539,Banking Agents,1,1,1
3404070001,3404070,3404,34,-7.7742,110.39016,Banking Agents,0,0,0
3471090002,3471090,3471,34,-7.79729,110.36441,Banking Agents,1,1,1
3404120001,3404120,3404,34,-7.72176,110.37647,Banking Agents,0,0,0
3402090007,3402090,3402,34,-7.9175,110.38301,Banking Agents,0,0,0
3471010001,3471010,3471,34,-7.81953,110.35322,Banking Agents,1,1,1
3471110002,3471110,3471,34,-7.80631,110.35153,Banking Agents,1,1,1
3471040001,3471040,3471,34,-7.83362,110.3942,Banking Agents,1,1,1
3401070004,3401070,3401,34,-7.85536,110.18344,Banking Agents,0,0,0
3401010009,3401010,3401,34,-7.88152,110.09813,Banking Agents,0,0,0
3401090001,3401090,3401,34,-7.74665,110.14175,Banking Agents,0,0,0
3404060003,3404060,3404,34,-7.73423,110.33988,Banking Agents,0,0,0
3471110003,3471110,3471,34,-7.80011,110.35341,Banking Agents,1,1,1
3402010002,3402010,3402,34,-7.94272,110.25418,Banking Agents,0,0,0
3471010003,3471010,3471,34,-7.81976,110.36717,Banking Agents,1,1,1
3402020002,3402020,3402,34,-7.9771,110.26312,Banking Agents,0,0,0
3401110002,3401110,3401,34,-7.7067,110.23428,Banking Agents,0,0,0
3471040006,3471040,3471,34,-7.79371,110.38816,Banking Agents,1,1,1
3402030002,3402030,3402,34,-8.01875,110.31973,Banking Agents,0,0,0
3402020001,3402020,3402,34,-7.96072,110.25773,Banking Agents,0,0,0
3471090002,3471090,3471,34,-7.79872,110.36527,Banking Agents,1,1,1
3402050002,3402050,3402,34,-7.94812,110.31301,Banking Agents,0,0,0
3471110002,3471110,3471,34,-7.80531,110.35217,Banking Agents,1,1,1
3401010003,3401010,3401,34,-7.88668,110.05911,Banking Agents,0,0,0
3402110001,3402110,3402,34,-7.87125,110.38747,Banking Agents,0,0,0
3401120006,3401120,3401,34,-7.66663,110.14818,Banking Agents,0,0,0
3402130004,3402130,3402,34,-7.85249,110.39024,Banking Agents,0,0,0
3401100003,3401100,3401,34,-7.77465,110.20974,Banking Agents,0,0,0
3404090005,3404090,3404,34,-7.79216,110.46941,Banking Agents,0,0,0
3404140004,3404140,3404,34,-7.65864,110.31152,Banking Agents,0,0,0
3401080003,3401080,3401,34,-7.83223,110.11395,Banking Agents,0,0,0
3404070003,3404070,3404,34,-7.76888,110.39955,Banking Agents,0,0,0
3404080001,3404080,3404,34,-7.82561,110.43173,Banking Agents,0,0,0
3404070002,3404070,3404,34,-7.77688,110.42677,Banking Agents,0,0,0
3471120001,3471120,3471,34,-7.79227,110.35689,Banking Agents,1,1,1
3402170002,3402170,3402,34,-7.83279,110.26447,Banking Agents,0,0,0
3402070003,3402070,3402,34,-7.88057,110.33609,Banking Agents,0,0,0
3401020002,3401020,3401,34,-7.89078,110.11634,Banking Agents,0,0,0
3402060004,3402060,3402,34,-7.91292,110.29514,Banking Agents,0,0,0
3471120002,3471120,3471,34,-7.79599,110.36401,Banking Agents,1,1,1
3471110003,3471110,3471,34,-7.79606,110.35404,Banking Agents,1,1,1
3471020002,3471020,3471,34,-7.81297,110.36606,Banking Agents,1,1,1
3471090002,3471090,3471,34,-7.79872,110.36527,Banking Agents,1,1,1
3471120002,3471120,3471,34,-7.79162,110.36439,Banking Agents,1,1,1
3471060003,3471060,3471,34,-7.78749,110.37964,Banking Agents,1,1,1
3471060005,3471060,3471,34,-7.77616,110.37522,Banking Agents,1,1,1
3471080002,3471080,3471,34,-7.80283,110.37548,Banking Agents,1,1,1
3402060004,3402060,3402,34,-7.90442,110.28471,Banking Agents,0,0,0
3401050001,3401050,3401,34,-7.92856,110.19425,Banking Agents,0,0,0
3402090001,3402090,3402,34,-7.96408,110.38097,Banking Agents,0,0,0
3471130002,3471130,3471,34,-7.7833,110.36365,Banking Agents,1,1,1
3402030005,3402030,3402,34,-7.97654,110.29327,Banking Agents,0,0,0
3404130002,3404130,3404,34,-7.68016,110.3443,Banking Agents,0,0,0
3401120007,3401120,3401,34,-7.67445,110.13207,Banking Agents,0,0,0
3402110004,3402110,3402,34,-7.87208,110.41283,Banking Agents,0,0,0
3401120003,3401120,3401,34,-7.69893,110.19685,Banking Agents,0,0,0
3471110001,3471110,3471,34,-7.81187,110.35005,Banking Agents,1,1,1
3402070004,3402070,3402,34,-7.90231,110.34897,Banking Agents,0,0,0
3402090001,3402090,3402,34,-7.95776,110.36439,Banking Agents,0,0,0
3402140003,3402140,3402,34,-7.84355,110.36812,Banking Agents,0,0,0
3404100002,3404100,3404,34,-7.75822,110.47,Banking Agents,0,0,0
3404090006,3404090,3404,34,-7.75202,110.49147,Banking Agents,0,0,0
3471010001,3471010,3471,34,-7.81362,110.35596,Banking Agents,1,1,1
3404110003,3404110,3404,34,-7.69646,110.44967,Banking Agents,0,0,0
3402080003,3402080,3402,34,-7.90363,110.36439,Banking Agents,0,0,0
3471020002,3471020,3471,34,-7.80895,110.36844,Banking Agents,1,1,1
3401040007,3401040,3401,34,-7.94272,110.19647,Banking Agents,0,0,0
3402090008,3402090,3402,34,-7.90619,110.38442,Banking Agents,0,0,0
3401030005,3401030,3401,34,-7.91051,110.15701,Banking Agents,0,0,0
3402080003,3402080,3402,34,-7.90363,110.36439,Banking Agents,0,0,0
3404160005,3404160,3404,34,-7.63588,110.41306,Banking Agents,0,0,0
3471110002,3471110,3471,34,-7.80666,110.34976,Banking Agents,1,1,1
3471060003,3471060,3471,34,-7.78306,110.3836,Banking Agents,1,1,1
3401070006,3401070,3401,34,-7.83334,110.15962,Banking Agents,0,0,0
3402140004,3402140,3402,34,-7.84133,110.35944,Banking Agents,0,0,0
3404070003,3404070,3404,34,-7.7562,110.39162,Banking Agents,0,0,0
3404100001,3404100,3404,34,-7.74096,110.45465,Banking Agents,0,0,0
3401030005,3401030,3401,34,-7.91145,110.15106,Banking Agents,0,0,0
3401050005,3401050,3401,34,-7.90319,110.2579,Banking Agents,0,0,0
3402020003,3402020,3402,34,-7.98157,110.27945,Banking Agents,0,0,0
3401030010,3401030,3401,34,-7.90235,110.17731,Banking Agents,0,0,0
3404050003,3404050,3404,34,-7.78251,110.33423,Banking Agents,0,0,0
3402150004,3402150,3402,34,-7.80091,110.34587,Banking Agents,0,0,0
3404050004,3404050,3404,34,-7.76617,110.33945,Banking Agents,0,0,0
3402110004,3402110,3402,34,-7.871,110.43664,Banking Agents,0,0,0
3402140003,3402140,3402,34,-7.83899,110.37297,Banking Agents,0,0,0
3404050001,3404050,3404,34,-7.80871,110.28677,Banking Agents,0,0,0
3404060005,3404060,3404,34,-7.76309,110.37356,Banking Agents,0,0,0
3402090002,3402090,3402,34,-7.94233,110.37414,Banking Agents,0,0,0
3403080002,3403080,3403,34,-7.92694,110.64979,Banking Agents,0,0,0
3402140003,3402140,3402,34,-7.85113,110.3711,Banking Agents,0,0,0
3401100005,3401100,3401,34,-7.75917,110.20968,Banking Agents,0,0,0
3404070003,3404070,3404,34,-7.75946,110.40955,Banking Agents,0,0,0
3404140004,3404140,3404,34,-7.66577,110.31537,Banking Agents,0,0,0
3401050002,3401050,3401,34,-7.90867,110.20034,Banking Agents,0,0,0
3402150003,3402150,3402,34,-7.80734,110.31921,Banking Agents,0,0,0
3404060005,3404060,3404,34,-7.77234,110.37107,Banking Agents,0,0,0
3471110003,3471110,3471,34,-7.79685,110.35174,Banking Agents,1,1,1
3401080002,3401080,3401,34,-7.85511,110.11048,Banking Agents,0,0,0
3404060005,3404060,3404,34,-7.75824,110.37419,Banking Agents,0,0,0
3401050004,3401050,3401,34,-7.91842,110.23193,Banking Agents,0,0,0
3401020008,3401020,3401,34,-7.86488,110.16036,Banking Agents,0,0,0
3404170001,3404170,3404,34,-7.65342,110.44408,Banking Agents,0,0,0
3402130008,3402130,3402,34,-7.80428,110.4058,Banking Agents,0,0,0
3402140004,3402140,3402,34,-7.84133,110.35944,Banking Agents,0,0,0
3404120001,3404120,3404,34,-7.74239,110.37776,Banking Agents,0,0,0
3401110003,3401110,3401,34,-7.68326,110.25345,Banking Agents,0,0,0
3471040006,3471040,3471,34,-7.80412,110.39052,Banking Agents,1,1,1
3401020008,3401020,3401,34,-7.86525,110.15435,Banking Agents,0,0,0
3402060001,3402060,3402,34,-7.93682,110.26252,Banking Agents,0,0,0
3471130003,3471130,3471,34,-7.78179,110.36812,Banking Agents,1,1,1
3471140001,3471140,3471,34,-7.78298,110.35571,Banking Agents,1,1,1
3401070004,3401070,3401,34,-7.85656,110.17227,Banking Agents,0,0,0
3471060005,3471060,3471,34,-7.77929,110.37823,Banking Agents,1,1,1
3402060004,3402060,3402,34,-7.90534,110.29216,Banking Agents,0,0,0
3402040001,3402040,3402,34,-7.99199,110.33833,Banking Agents,0,0,0
3401040005,3401040,3401,34,-7.94528,110.22886,Banking Agents,0,0,0
3402010002,3402010,3402,34,-7.93494,110.26026,Banking Agents,0,0,0
3402130008,3402130,3402,34,-7.79043,110.39846,Banking Agents,0,0,0
3402070001,3402070,3402,34,-7.89847,110.32277,Banking Agents,0,0,0
3401060005,3401060,3401,34,-7.86964,110.20727,Banking Agents,0,0,0
3403100003,3403100,3403,34,-7.95396,110.49516,Banking Agents,0,0,0
3402100003,3402100,3402,34,-7.94024,110.46792,Banking Agents,0,0,0
3402110002,3402110,3402,34,-7.87331,110.40657,Banking Agents,0,0,0
3402050001,3402050,3402,34,-7.96176,110.29052,Banking Agents,0,0,0
3402110002,3402110,3402,34,-7.86993,110.40684,Banking Agents,0,0,0
3401120006,3401120,3401,34,-7.66479,110.14893,Banking Agents,0,0,0
3402100006,3402100,3402,34,-7.87926,110.45444,Banking Agents,0,0,0
3402020001,3402020,3402,34,-7.96072,110.25773,Banking Agents,0,0,0
3471060005,3471060,3471,34,-7.78112,110.37844,Banking Agents,1,1,1
3404160004,3404160,3404,34,-7.66259,110.41699,Banking Agents,0,0,0
3402130005,3402130,3402,34,-7.84952,110.41436,Banking Agents,0,0,0
3402160003,3402160,3402,34,-7.88124,110.30752,Banking Agents,0,0,0
3402140004,3402140,3402,34,-7.83707,110.36085,Banking Agents,0,0,0
3403110007,3403110,3403,34,-7.8558,110.49897,Banking Agents,0,0,0
3404110001,3404110,3404,34,-7.74844,110.42823,Banking Agents,0,0,0
3402070002,3402070,3402,34,-7.88685,110.31375,Banking Agents,0,0,0
3404110002,3404110,3404,34,-7.67614,110.43887,Banking Agents,0,0,0
3401100005,3401100,3401,34,-7.76524,110.20876,Banking Agents,0,0,0
3401050004,3401050,3401,34,-7.92275,110.22812,Banking Agents,0,0,0
3401020008,3401020,3401,34,-7.86889,110.15106,Banking Agents,0,0,0
3402040002,3402040,3402,34,-7.96512,110.33386,Banking Agents,0,0,0
3471080001,3471080,3471,34,-7.79894,110.37516,Banking Agents,1,1,1
3402140004,3402140,3402,34,-7.8411,110.35826,Banking Agents,0,0,0
3471070002,3471070,3471,34,-7.79208,110.37186,Banking Agents,1,1,1
3401060005,3401060,3401,34,-7.8676,110.2277,Banking Agents,0,0,0
3402020002,3402020,3402,34,-7.97943,110.26397,Banking Agents,0,0,0
3401050005,3401050,3401,34,-7.9211,110.26088,Banking Agents,0,0,0
3471140004,3471140,3471,34,-7.77703,110.36163,Banking Agents,1,1,1
3404050004,3404050,3404,34,-7.77579,110.34652,Banking Agents,0,0,0
3401100003,3401100,3401,34,-7.78599,110.22098,Banking Agents,0,0,0
3404150004,3404150,3404,34,-7.618,110.38152,Banking Agents,0,0,0
3404050003,3404050,3404,34,-7.77922,110.33572,Banking Agents,0,0,0
3401040007,3401040,3401,34,-7.94272,110.19647,Banking Agents,0,0,0
3401070004,3401070,3401,34,-7.84505,110.18344,Banking Agents,0,0,0
3401110001,3401110,3401,34,-7.71609,110.22737,Banking Agents,0,0,0
3471130001,3471130,3471,34,-7.78764,110.36153,Banking Agents,1,1,1
3404090005,3404090,3404,34,-7.79088,110.48207,Banking Agents,0,0,0
3402140003,3402140,3402,34,-7.85256,110.35912,Banking Agents,0,0,0
3404130003,3404130,3404,34,-7.71287,110.34695,Banking Agents,0,0,0
3471060003,3471060,3471,34,-7.78406,110.37933,Banking Agents,1,1,1
3404170002,3404170,3404,34,-7.67337,110.456,Banking Agents,0,0,0
3471110002,3471110,3471,34,-7.80718,110.35057,Banking Agents,1,1,1
3471130002,3471130,3471,34,-7.78353,110.3635,Banking Agents,1,1,1
3402080004,3402080,3402,34,-7.89022,110.38748,Banking Agents,0,0,0
3402090001,3402090,3402,34,-7.96849,110.37092,Banking Agents,0,0,0
3401020001,3401020,3401,34,-7.91763,110.09857,Banking Agents,0,0,0
3404120001,3404120,3404,34,-7.73482,110.38199,Banking Agents,0,0,0
3471080002,3471080,3471,34,-7.8035,110.3753,Banking Agents,1,1,1
3402130001,3402130,3402,34,-7.84171,110.39186,Banking Agents,0,0,0
3404100001,3404100,3404,34,-7.74046,110.46138,Banking Agents,0,0,0
3471130001,3471130,3471,34,-7.7871,110.36179,Banking Agents,1,1,1
3402120001,3402120,3402,34,-7.8356,110.43735,Banking Agents,0,0,0
3404100001,3404100,3404,34,-7.76019,110.44469,Banking Agents,0,0,0
3401020007,3401020,3401,34,-7.87217,110.15066,Banking Agents,0,0,0
3471020002,3471020,3471,34,-7.80528,110.3642,Banking Agents,1,1,1
3404070003,3404070,3404,34,-7.75888,110.39573,Banking Agents,0,0,0
3471110002,3471110,3471,34,-7.80292,110.35125,Banking Agents,1,1,1
3401050005,3401050,3401,34,-7.91047,110.25418,Banking Agents,0,0,0
3402140001,3402140,3402,34,-7.85877,110.34318,Banking Agents,0,0,0
3404130003,3404130,3404,34,-7.70268,110.3562,Banking Agents,0,0,0
3402080003,3402080,3402,34,-7.90274,110.36771,Banking Agents,0,0,0
3471040002,3471040,3471,34,-7.8208,110.38232,Banking Agents,1,1,1
3401050006,3401050,3401,34,-7.89744,110.26982,Banking Agents,0,0,0
3401100004,3401100,3401,34,-7.78874,110.2036,Banking Agents,0,0,0
3401070002,3401070,3401,34,-7.82893,110.14473,Banking Agents,0,0,0
3402130001,3402130,3402,34,-7.83923,110.39132,Banking Agents,0,0,0
3402110001,3402110,3402,34,-7.8663,110.39,Banking Agents,0,0,0
3402080003,3402080,3402,34,-7.89131,110.3735,Banking Agents,0,0,0
3404050003,3404050,3404,34,-7.78883,110.34198,Banking Agents,0,0,0
3402140003,3402140,3402,34,-7.8272,110.37333,Banking Agents,0,0,0
3401010003,3401010,3401,34,-7.88675,110.05746,Banking Agents,0,0,0
3404100001,3404100,3404,34,-7.74663,110.45451,Banking Agents,0,0,0
3402170004,3402170,3402,34,-7.79267,110.27759,Banking Agents,0,0,0
3401090002,3401090,3401,34,-7.76763,110.18642,Banking Agents,0,0,0
3471100002,3471100,3471,34,-7.79996,110.36009,Banking Agents,1,1,1
3471040006,3471040,3471,34,-7.79291,110.39458,Banking Agents,1,1,1
3471070002,3471070,3471,34,-7.79291,110.37024,Banking Agents,1,1,1
3404050004,3404050,3404,34,-7.78111,110.34597,Banking Agents,0,0,0
3402160002,3402160,3402,34,-7.89069,110.27827,Banking Agents,0,0,0
3401070003,3401070,3401,34,-7.87082,110.18344,Banking Agents,0,0,0
3404150002,3404150,3404,34,-7.65764,110.36477,Banking Agents,0,0,0
3471060001,3471060,3471,34,-7.79244,110.38807,Banking Agents,1,1,1
3402100002,3402100,3402,34,-7.91054,110.44408,Banking Agents,0,0,0
3402020004,3402020,3402,34,-7.96813,110.26572,Banking Agents,0,0,0
3471110002,3471110,3471,34,-7.80632,110.34559,Banking Agents,1,1,1
3402160003,3402160,3402,34,-7.88245,110.30893,Banking Agents,0,0,0
3402120003,3402120,3402,34,-7.82596,110.48367,Banking Agents,0,0,0
3401010010,3401010,3401,34,-7.88391,110.08889,Banking Agents,0,0,0
3471050002,3471050,3471,34,-7.82828,110.40312,Banking Agents,1,1,1
3402020003,3402020,3402,34,-7.9724,110.28478,Banking Agents,0,0,0
3402150003,3402150,3402,34,-7.81142,110.32591,Banking Agents,0,0,0
3402070004,3402070,3402,34,-7.88853,110.33919,Banking Agents,0,0,0
3402130001,3402130,3402,34,-7.84265,110.38599,Banking Agents,0,0,0
3471040004,3471040,3471,34,-7.8088,110.39234,Banking Agents,1,1,1
3404100001,3404100,3404,34,-7.73875,110.45879,Banking Agents,0,0,0
3404060001,3404060,3404,34,-7.73355,110.31673,Banking Agents,0,0,0
3404060005,3404060,3404,34,-7.76649,110.36551,Banking Agents,0,0,0
3404110001,3404110,3404,34,-7.74033,110.44277,Banking Agents,0,0,0
3402160003,3402160,3402,34,-7.88457,110.3078,Banking Agents,0,0,0
3401010001,3401010,3401,34,-7.89234,110.03603,Banking Agents,0,0,0
3404160004,3404160,3404,34,-7.64594,110.42448,Banking Agents,0,0,0
3401040004,3401040,3401,34,-7.94931,110.21845,Banking Agents,0,0,0
3471060001,3471060,3471,34,-7.79723,110.37801,Banking Agents,1,1,1
3401120005,3401120,3401,34,-7.68106,110.16547,Banking Agents,0,0,0
3401070006,3401070,3401,34,-7.83517,110.17093,Banking Agents,0,0,0
3402140004,3402140,3402,34,-7.86051,110.35556,Banking Agents,0,0,0
3401010011,3401010,3401,34,-7.87549,110.08301,Banking Agents,0,0,0
3403011004,3403011,3403,34,-8.02484,110.40759,Banking Agents,0,0,0
3402040003,3402040,3402,34,-7.95884,110.34533,Banking Agents,0,0,0
3402100004,3402100,3402,34,-7.90811,110.46643,Banking Agents,0,0,0
3471140004,3471140,3471,34,-7.77755,110.36461,Banking Agents,1,1,1
3404130004,3404130,3404,34,-7.69409,110.368,Banking Agents,0,0,0
3471060001,3471060,3471,34,-7.7973,110.37937,Banking Agents,1,1,1
3404120005,3404120,3404,34,-7.69594,110.41486,Banking Agents,0,0,0
3402030002,3402030,3402,34,-8.00924,110.29822,Banking Agents,0,0,0
3404120006,3404120,3404,34,-7.71881,110.37171,Banking Agents,0,0,0
3471140001,3471140,3471,34,-7.79121,110.35332,Banking Agents,1,1,1
3401100003,3401100,3401,34,-7.78327,110.218,Banking Agents,0,0,0
3401020004,3401020,3401,34,-7.90635,110.13058,Banking Agents,0,0,0
3471090002,3471090,3471,34,-7.7982,110.36527,Banking Agents,1,1,1
3471040004,3471040,3471,34,-7.80678,110.38803,Banking Agents,1,1,1
3404090003,3404090,3404,34,-7.8055,110.53644,Banking Agents,0,0,0
3404050002,3404050,3404,34,-7.79998,110.32567,Banking Agents,0,0,0
3471010002,3471010,3471,34,-7.82125,110.36085,Banking Agents,1,1,1
3471140003,3471140,3471,34,-7.77892,110.35747,Banking Agents,1,1,1
3402090004,3402090,3402,34,-7.93767,110.38194,Banking Agents,0,0,0
3404090006,3404090,3404,34,-7.75202,110.49147,Banking Agents,0,0,0
3471120002,3471120,3471,34,-7.79158,110.364,Banking Agents,1,1,1
3404100001,3404100,3404,34,-7.74493,110.45364,Banking Agents,0,0,0
3404120003,3404120,3404,34,-7.73625,110.40744,Banking Agents,0,0,0
3402060002,3402060,3402,34,-7.92224,110.27652,Banking Agents,0,0,0
3401030005,3401030,3401,34,-7.90888,110.15738,Banking Agents,0,0,0
3471020002,3471020,3471,34,-7.80528,110.3642,Banking Agents,1,1,1
3404040001,3404040,3404,34,-7.77076,110.26729,Banking Agents,0,0,0
3402090003,3402090,3402,34,-7.93343,110.36593,Banking Agents,0,0,0
3401070006,3401070,3401,34,-7.82348,110.15068,Banking Agents,0,0,0
3402060004,3402060,3402,34,-7.90913,110.29365,Banking Agents,0,0,0
3401040001,3401040,3401,34,-7.95073,110.19759,Banking Agents,0,0,0
3404100001,3404100,3404,34,-7.77731,110.44322,Banking Agents,0,0,0
3402110005,3402110,3402,34,-7.87531,110.4438,Banking Agents,0,0,0
3401100005,3401100,3401,34,-7.75917,110.20968,Banking Agents,0,0,0
3402160003,3402160,3402,34,-7.86723,110.31971,Banking Agents,0,0,0
3402140002,3402140,3402,34,-7.87121,110.3608,Banking Agents,0,0,0
3402060003,3402060,3402,34,-7.92104,110.30035,Banking Agents,0,0,0
3404100004,3404100,3404,34,-7.72969,110.45607,Banking Agents,0,0,0
3404050005,3404050,3404,34,-7.76876,110.35211,Banking Agents,0,0,0
3471040002,3471040,3471,34,-7.82922,110.37762,Banking Agents,1,1,1
3404120005,3404120,3404,34,-7.71634,110.39195,Banking Agents,0,0,0
3404100002,3404100,3404,34,-7.76577,110.47015,Banking Agents,0,0,0
3471010003,3471010,3471,34,-7.81854,110.3623,Banking Agents,1,1,1
3501100015,3501100,3501,35,-8.142,111.32624,Banking Agents,0,0,0
3402130007,3402130,3402,34,-7.82317,110.42101,Banking Agents,0,0,0
3402140001,3402140,3402,34,-7.84984,110.34631,Banking Agents,0,0,0
3402150004,3402150,3402,34,-7.80802,110.34351,Banking Agents,0,0,0
3402080001,3402080,3402,34,-7.93197,110.33907,Banking Agents,0,0,0
3401080001,3401080,3401,34,-7.85688,110.07474,Banking Agents,0,0,0
3404070002,3404070,3404,34,-7.78768,110.43176,Banking Agents,0,0,0
3403010006,3403010,3403,34,-8.01762,110.41727,Banking Agents,0,0,0
3404060003,3404060,3404,34,-7.73538,110.33163,Banking Agents,0,0,0
3471070003,3471070,3471,34,-7.7936,110.37631,Banking Agents,1,1,1
3404150001,3404150,3404,34,-7.65292,110.35662,Banking Agents,0,0,0
3471080002,3471080,3471,34,-7.80124,110.3778,Banking Agents,1,1,1
3471060005,3471060,3471,34,-7.77977,110.37834,Banking Agents,1,1,1
3404020001,3404020,3404,34,-7.75393,110.23622,Banking Agents,0,0,0
3403010006,3403010,3403,34,-8.01762,110.41727,Banking Agents,0,0,0
3402160003,3402160,3402,34,-7.86154,110.31748,Banking Agents,0,0,0
3404070003,3404070,3404,34,-7.74712,110.38994,Banking Agents,0,0,0
3401120001,3401120,3401,34,-7.71056,110.1604,Banking Agents,0,0,0
3404050004,3404050,3404,34,-7.76502,110.3385,Banking Agents,0,0,0
3401080005,3401080,3401,34,-7.79359,110.09161,Banking Agents,0,0,0
